Coordinate,-13.500000,-12.500000,-11.500000,-10.500000,-9.500000,-8.500000,-7.500000,-6.500000,-5.500000,-4.500000,-3.500000,-2.500000,-1.500000,-0.500000,0.000000,0.500000,1.500000,2.500000,3.500000,4.500000,5.500000,6.500000,7.500000,8.500000,9.500000,10.500000,11.500000,12.500000,13.500000,14.500000,15.500000,16.500000,17.500000,18.500000,19.500000,20.500000,21.500000,22.500000,23.500000,24.500000,25.500000,26.500000,27.500000,28.500000,29.500000,30.500000,31.500000,32.500000,33.500000,34.500000,35.500000,36.500000,37.500000,38.500000,39.500000,40.500000,41.500000,42.500000,43.500000,44.500000,45.500000,46.500000,47.500000,48.500000,49.500000,50.500000,51.500000,52.500000,53.500000,54.500000,55.500000,56.500000,57.500000,58.500000,59.500000,60.500000,61.500000,62.500000,63.500000,64.500000,65.500000,66.500000,67.500000,68.500000,69.500000,70.500000,71.500000,72.500000,73.500000,74.500000,75.500000,76.500000,77.500000,78.500000,79.500000,80.500000,81.500000,82.500000,83.500000,84.500000,85.500000,86.500000,87.500000,88.500000,89.500000,90.500000,91.500000,92.500000,93.500000,94.500000,95.500000,96.500000,97.500000,98.500000,99.500000,100.500000,101.500000,102.500000,103.500000,104.500000,105.500000,106.500000,107.500000,108.500000,109.500000,110.500000,111.500000,112.500000,113.500000,114.500000,115.500000,116.500000,117.500000,118.500000,119.500000,120.500000,121.500000,122.500000,123.500000,124.500000,125.500000,126.500000,127.500000,128.500000,129.500000,130.500000,131.500000,132.500000,133.500000,134.500000,135.500000,136.500000,137.500000,138.500000,139.500000
0.000000,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.620000,227.699648,0.000000,226.589139,0.000000,222.859399,0.000000,219.352757,0.000000,215.806662,0.000000,213.460779,0.000000,212.330937,0.000000,,211.206185,0.000000,210.088019,0.000000,208.978025,0.000000,182.587354,0.000000,180.149425,0.000000,172.598173,0.000000,164.768585,0.000000,157.324708,0.000000,156.306821,0.000000,155.313506,0.000000,154.346809,0.000000,153.408822,0.000000,121.525690,0.000000,116.348122,0.000000,115.597597,0.000000,114.881737,0.000000,114.202273,0.000000,113.560913,0.000000,112.959321,0.000000,112.399111,0.000000,111.881832,0.000000,111.408952,0.000000,110.981851,0.000000,108.486126,0.000000,110.662826,0.000000,113.392426,0.000000,116.213708,0.000000,119.131611,0.000000,122.158140,0.000000,124.172246,0.000000,125.064587,0.000000,125.927855,0.000000,126.762142,0.000000,127.568033,0.000000,128.265367,0.000000,127.789203,0.000000,127.070346,0.000000,126.322498,0.000000,125.548373,0.000000,124.750874,0.000000,123.207533,0.000000,120.202799,0.000000,117.303239,0.000000,114.503248,0.000000,111.799505,0.000000,109.272477,0.000000,111.469581,0.000000,112.205454,0.000000,112.973768,0.000000,113.772822,0.000000,114.600916,0.000000,115.456364,0.000000,116.337498,0.000000,117.242676,0.000000,126.778678,0.000000,137.652981,0.000000,138.685773,0.000000,139.736299,0.000000,140.802962,0.000000,144.290660,0.000000,150.406458,0.000000,159.587863,0.000000,163.580044,0.000000,204.437146,0.000000,205.593720,0.000000,206.752298,0.000000,207.911716,0.000000,209.070890,0.000000,210.228812,0.000000,215.321403,0.000000
56.620000,226.550604,225.978385,225.405386,224.831728,224.257542,222.962394,220.474183,218.707727,216.916889,215.127595,213.321717,211.518246,210.934314,210.351467,,209.769895,209.189793,208.611363,208.034814,207.460362,206.888226,206.318635,192.310874,179.845567,178.612899,177.383314,173.552134,169.816974,165.844118,161.984676,158.212937,154.549009,154.030370,153.518179,153.012710,152.514239,152.023044,151.539407,151.063612,136.299474,121.623134,121.209577,118.557726,115.972138,113.459381,113.092532,112.735021,112.387079,112.048933,111.720808,111.402928,111.095512,110.798774,110.512927,110.238177,109.974725,109.722768,109.482495,109.254091,109.037731,108.833585,106.547808,107.376985,108.684856,110.016833,111.372052,112.750696,114.153314,115.580684,117.033861,118.514451,120.025912,121.352737,122.018161,122.463018,122.901474,123.333499,123.759091,124.178276,124.591109,124.997676,125.398087,125.792483,126.100442,125.979399,125.641384,125.296248,124.944269,124.585744,124.220983,123.850309,123.474056,123.092567,122.706191,122.253145,121.200515,119.711201,118.247429,116.811175,115.400824,114.015537,112.654768,111.318163,110.005622,108.717704,107.532785,109.373977,109.742347,110.119454,110.505072,110.898974,111.300934,111.710725,112.128121,112.552896,112.984828,113.423692,113.869268,114.321336,114.779678,115.244079,115.714326,134.520001,135.035714,135.556700,136.082735,136.613596,137.149064,137.688925,138.232968,138.780988,141.724005,144.739427,147.831908,153.672649,157.000488,157.586131,161.009030,164.518225,181.735630,202.498673,203.094622,203.691188,204.288208,204.885528,205.482996,206.080466,206.677800,207.274861,207.871520,210.434934,213.017469,215.625116,218.251699,220.905539
58.620000,225.397504,224.807554,224.216577,223.624698,223.032047,222.438758,221.844972,220.525792,218.006568,216.213830,214.397304,212.582538,210.751912,208.923954,,208.321712,207.720743,207.121255,206.523465,205.927595,205.333875,204.742541,204.153836,203.568013,178.762941,177.021980,175.777094,174.535734,170.697795,166.957598,162.984527,159.126598,155.360401,151.703455,151.178435,150.660484,150.149899,149.646979,149.152027,148.665345,148.187243,133.525831,121.275744,118.574776,115.950821,113.395359,110.912865,110.551371,110.199950,109.858842,109.528289,109.208526,108.899785,108.602296,108.316281,108.041959,107.779541,107.529235,107.291240,107.065746,106.852939,104.581565,105.392201,106.677015,107.986451,109.319696,110.676977,112.058881,113.466223,114.900090,116.362116,117.855771,119.167556,119.824919,120.264553,120.698680,121.127274,121.550334,121.967886,122.379985,122.786710,123.188166,123.584485,123.895905,123.782680,123.455039,123.121067,122.781019,122.435169,122.083801,121.727213,121.365711,120.999608,120.629226,120.193275,119.163340,117.701029,116.264631,114.856051,113.473640,112.116517,110.784096,109.475980,108.192026,106.932746,105.775724,107.616437,107.998599,108.389701,108.789501,109.197758,109.614229,110.038675,110.470854,110.910528,111.357458,111.811409,112.272146,112.739438,113.213054,122.140248,132.360912,132.888618,133.421824,133.960291,134.503781,135.052062,135.604905,136.162088,139.098023,142.107116,145.195494,151.019942,154.347389,154.945874,158.371539,161.884714,179.093395,199.901172,200.515206,201.129991,201.745350,202.361111,202.977109,203.593187,204.209189,204.824969,205.440386,208.030629,210.640559,213.276911,215.932762,218.617174,221.320967,224.055788
60.620000,224.241297,223.633126,223.023664,222.413034,221.801367,221.188799,220.575473,219.961536,219.347144,217.272961,215.452221,213.632490,211.789634,209.948781,,208.092866,206.239909,205.618553,204.998685,204.380536,203.764344,203.150354,202.538819,201.930002,201.324170,188.525080,175.866759,174.113163,172.856266,171.603390,167.760523,164.017145,160.046081,156.191887,152.433615,148.786024,148.255091,147.731920,147.216831,146.710148,146.212201,145.723317,131.146703,118.988459,118.566174,115.895522,113.302108,110.779462,108.329873,107.975065,107.631129,107.298320,106.976888,106.667081,106.369141,106.083304,105.809800,105.548854,105.300681,105.065492,104.843485,102.586941,103.378107,104.638739,105.924513,107.234677,108.569501,109.929615,111.315871,112.729393,114.171846,115.646711,116.942609,117.591444,118.025552,118.455103,118.880074,119.300470,119.716316,120.127664,120.534588,120.937188,121.335584,121.650716,121.545819,121.229212,120.907108,120.579740,120.247354,119.910206,119.568564,119.222705,118.872910,118.519469,118.101609,117.095633,115.661773,114.254178,112.874683,111.521602,110.194009,108.891276,107.612961,106.358878,105.129489,104.001559,105.842019,106.238676,106.644475,107.059158,107.482468,107.914146,108.353936,108.801582,109.256831,109.719429,110.189127,110.665677,111.148834,129.627071,130.161244,130.701420,131.247338,131.798740,132.355373,132.916989,133.483346,136.410792,139.412143,142.495079,148.300371,151.626118,152.237760,155.665019,159.181015,162.757119,197.218655,197.851564,198.485376,199.119898,199.754942,200.390326,201.025877,201.661427,202.296815,202.931885,205.549377,208.187152,210.852730,213.538399,216.254002,218.989579,221.757557,224.545470,227.368600
62.620000,223.083017,222.456140,221.827685,221.197777,220.566545,219.934126,219.300663,218.666305,218.031209,217.395538,216.026850,214.655188,212.806504,210.959049,,209.089208,207.221642,205.339896,203.461431,202.820119,202.180542,201.542956,200.907623,200.274814,199.644810,199.017901,198.394383,185.554512,172.881297,171.115530,169.846907,168.582861,164.737122,160.992639,157.026047,153.178054,149.430339,145.794719,145.258459,144.730732,144.211885,143.702272,143.202248,142.712171,128.258529,116.228434,115.809686,113.172267,110.612259,108.125338,105.711509,105.364903,105.030040,104.707189,104.396612,104.098565,103.813298,103.541056,103.282074,103.036579,102.804790,100.563491,101.334202,102.569461,103.830392,105.116304,106.427516,107.764701,109.128756,110.520841,111.942654,113.397692,114.676810,115.316623,115.744883,116.169597,116.590749,117.008345,117.422412,117.832999,118.240177,118.644035,119.044685,119.363806,119.267787,118.962924,118.653448,118.339564,118.021489,117.699448,117.373676,117.044417,116.711917,116.376430,115.977727,114.997050,113.593169,112.215888,110.866965,109.544675,108.248049,106.976409,105.729272,104.506403,103.308214,102.210626,104.051095,104.462993,104.884234,105.314543,105.753643,106.201260,106.657120,107.120951,107.592484,108.071450,108.557586,117.318327,127.373012,127.919892,128.473047,129.032198,129.597069,130.167391,130.742898,133.660327,136.652405,139.728444,145.511494,148.834116,149.459225,152.886798,156.404343,159.985093,177.793635,195.099528,195.753220,196.407778,197.062994,197.718672,198.374618,199.030649,199.686587,200.342263,202.987425,205.653495,208.348826,211.064872,213.812301,216.580324,219.382197,222.204626,225.063729,227.943446,230.843750
64.620000,217.940749,219.258134,220.629774,219.980065,219.328722,218.675882,218.021688,217.366289,216.709843,216.052515,215.394477,214.735910,213.340328,211.941851,,210.064444,208.188512,206.291020,204.396109,202.487990,200.583515,199.921366,199.261237,198.603409,197.948174,197.295834,196.646698,196.001088,183.124575,171.590352,169.802709,168.025343,166.745373,165.470606,161.624299,157.881037,153.921659,150.082601,146.348352,142.727592,142.186731,141.655262,141.133565,140.622025,140.121027,128.495514,116.116406,113.420612,113.006795,110.405772,107.882281,105.434231,103.059255,102.722577,102.398595,102.087588,101.789828,101.505580,101.235102,100.978641,100.736437,98.510783,99.259993,100.468620,101.703458,102.963878,104.250255,105.563309,106.903981,108.273474,109.673522,111.107637,112.369033,112.999301,113.421374,113.840977,114.258103,114.672761,115.084980,115.494805,115.902302,116.307553,116.710658,117.034078,116.947534,116.655178,116.359147,116.059613,115.756761,115.450781,115.141872,114.830241,114.516095,114.199649,113.821240,112.867287,111.495001,110.149628,108.832846,107.542887,106.278736,105.039669,103.825151,102.634903,101.469283,100.403340,102.244121,102.672053,103.109526,103.556244,104.011914,104.476241,104.948934,105.429704,105.918265,106.414334,124.522366,125.075606,125.635716,126.202391,126.775330,127.354240,127.938831,130.844586,133.825726,136.893285,142.650770,145.968708,146.607585,152.898801,153.551770,157.135901,174.921259,192.254661,192.929130,193.604644,194.280977,194.957907,195.635226,196.312730,196.990224,197.667522,200.340770,203.035585,205.761204,208.508192,211.288095,214.089243,216.925769,219.783506,222.679448,225.596662,228.535872,231.495933,234.321609
66.620000,212.841700,214.106710,215.424594,216.729223,218.089143,217.415318,216.739803,216.062747,215.384308,214.704650,214.023947,213.342382,212.660145,211.977435,,210.916412,209.127635,207.220701,205.315521,203.389703,201.466809,199.531784,197.600808,196.916904,196.235345,195.556445,194.880529,194.207932,193.538998,192.874085,179.966736,168.426250,166.626977,164.838711,163.547885,162.262966,158.418682,154.679248,150.730135,146.903051,143.185489,139.582783,139.038208,138.503990,137.980542,137.468282,136.967626,125.456606,113.225401,110.565645,110.158373,107.597184,105.113587,102.707824,100.375048,100.050270,99.739224,99.442201,99.159482,98.891337,98.638029,96.428400,97.154996,98.335659,99.543078,100.776695,102.036942,103.324590,104.640629,105.986308,107.363400,108.775435,110.018112,110.638281,111.053806,111.468011,111.880896,112.292476,112.702780,113.111852,113.519751,113.926552,114.332341,114.660404,114.583983,114.304960,114.023254,113.739005,113.452358,113.163467,112.872491,112.579592,112.284939,111.988700,111.631806,110.706090,109.367109,108.055327,106.772340,105.516336,104.286249,103.081304,101.900920,100.744766,99.613146,98.580208,100.421649,100.866456,101.320997,101.784954,102.258015,102.739865,103.230194,103.728695,112.302270,122.166945,122.733644,123.307543,123.888313,124.475634,125.069188,127.961466,130.929858,133.987214,139.715549,143.027100,146.443011,147.103897,150.620222,154.206341,157.888678,172.652004,190.008416,190.705860,191.404305,192.103509,192.803239,193.503271,194.203391,194.903394,197.605141,200.329149,203.085596,205.864100,208.677136,211.512106,214.384065,217.277922,220.211601,223.167244,226.146374,229.147037,232.013522,234.896498,237.768449
68.620000,207.786369,209.000776,210.266699,211.516408,212.819900,214.109975,215.456381,214.757058,214.055987,213.353332,212.649266,211.943973,211.237644,210.530481,,209.822695,209.477908,208.026344,206.206824,204.269537,202.334322,200.379496,198.427980,196.465526,194.507578,193.800959,193.097062,192.396238,191.698847,191.005263,190.315870,189.631067,166.976821,165.160049,163.349917,161.551598,160.250542,158.956188,155.116836,151.384155,147.448705,143.636976,139.939671,136.358557,135.811357,135.275593,134.751718,134.240184,125.536614,115.326011,110.284691,107.664586,107.265727,102.670194,100.291832,97.986564,97.661375,97.350742,97.054971,96.774361,96.509199,94.315949,95.018744,96.170030,97.348625,98.554048,99.786790,101.047679,102.337760,103.658330,105.011205,106.399936,107.622840,108.232321,108.640914,109.049417,109.457838,109.866198,110.274527,110.682867,111.091271,111.499803,111.908537,112.241628,112.176035,111.911237,111.644810,111.376855,111.107476,110.836783,110.564891,110.291916,110.017979,109.743202,109.409130,108.513262,107.209397,105.932988,104.685544,103.465204,102.270852,101.101661,99.956997,98.836478,97.740352,96.741840,98.584340,99.046914,99.519407,100.001481,100.492799,100.993028,103.178181,111.922582,119.765147,120.345880,120.934163,121.529645,122.131979,125.008816,127.962488,131.007759,136.703076,140.006375,143.417103,144.093194,147.606466,154.177796,157.596742,169.615805,186.986067,187.706469,188.428084,189.150642,189.873887,190.597572,191.321459,192.045322,194.775975,197.529622,200.317438,203.128038,205.974883,208.844386,211.752581,214.683398,217.655741,220.650777,223.670879,226.713235,229.621716,232.547260,235.462833,238.394107,250.098586
