0.000000000000000000e+00,2.905997807456083340e-03,3.350527984674753906e-03,6.306180758735031172e-03,4.289243305716285495e-03,5.223229582319341424e-03,6.301451714296552042e-03,7.027360035605757782e-03,1.011306153172466041e-02,1.259580986193536978e-02,2.188601766136173687e-02,3.398764237947406175e-02,5.952684686957451787e-02,1.107329400496143701e-01,2.075790411055837836e-01,3.418413417589367675e-01,2.595252297402479424e-01,1.589952030666894611e-01,1.015893326277809705e-01,6.029531659083015027e-02,4.135312909243235580e-02,2.862017694178058125e-02,2.152424576181674598e-02,1.579027938013972260e-02,9.384788688196251533e-03,4.887467427186108909e-03,1.501471609222626222e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.478828619569019134e-03,4.010984665524252452e-03,7.549256247673361703e-03,5.134739720014798794e-03,6.252833539973912114e-03,7.543595013141932148e-03,8.412594513717751299e-03,1.210655004548140748e-02,1.507869817448673211e-02,2.620019341149783243e-02,4.068729257744914396e-02,7.126078966448354257e-02,1.325606371709004416e-01,2.484970591402317908e-01,4.092251687223043000e-01,3.106828898508184889e-01,1.903363661814965191e-01,1.216146402043635777e-01,7.218074027584214791e-02,4.950466536016476238e-02,3.426179138426631299e-02,2.576710896984282795e-02,1.890286210047346233e-02,1.123471992763989610e-02,5.850885888241796201e-03,1.797441963731749234e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.053549962415000166e-03,4.673621071393050525e-03,8.796434295981123835e-03,5.983026551522213979e-03,7.285835530492029699e-03,8.789837794821786510e-03,9.802400722780622855e-03,1.410661772925055416e-02,1.756978083790461387e-02,3.052860736542985232e-02,4.740905383218320390e-02,8.303345834320405294e-02,1.544603728965476264e-01,2.895501201386907475e-01,4.768313845535385731e-01,3.620093871234708605e-01,2.217809654782010309e-01,1.417060379049614460e-01,8.410538978159692869e-02,5.768310438785675953e-02,3.992202501633122791e-02,3.002397502674028495e-02,2.202571737103934529e-02,1.309075655071206476e-02,6.817483948178850589e-03,2.094389118090738897e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.287975773312713637e-03,4.943906973786913600e-03,9.305151657790878411e-03,6.329038285426554292e-03,7.707191605571803161e-03,9.298173666296483120e-03,1.036929536068786212e-02,1.492243481078796632e-02,1.858588034535138545e-02,3.229414463611264552e-02,5.015082487029838554e-02,8.783546793584015577e-02,1.633931598372721505e-01,3.062954476512205204e-01,5.044076041689113943e-01,3.829451952215265909e-01,2.346070520334360143e-01,1.499012132828371757e-01,8.896939155368116525e-02,6.101904662283644254e-02,4.223080452414727792e-02,3.176032828679062336e-02,2.329951359982283116e-02,1.384782412064941223e-02,7.211754209468981131e-03,2.215512299474016109e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.004486921137136016e-03,5.770022756103606459e-03,1.086002165880612172e-02,7.386606407601909244e-03,8.995046060855896308e-03,1.085187766056180947e-02,1.210198139106555965e-02,1.741594024548694455e-02,2.169153932375716964e-02,3.769042387473171829e-02,5.853091538195683008e-02,1.025125779004291970e-01,1.906957908899699627e-01,3.574767309354829337e-01,5.886929850900863848e-01,4.469344796502594530e-01,2.738093649724187006e-01,1.749493702845689724e-01,1.038359776151316916e-01,7.121519264749168188e-02,4.928747737464915513e-02,3.706740800904098632e-02,2.719281013779801387e-02,1.616176451586106774e-02,8.416822185508914672e-03,2.585719442572883067e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.201192875155249820e-03,7.149788693323822636e-03,1.345694173965747767e-02,9.152940500839383889e-03,1.114600086348080388e-02,1.344685029478334681e-02,1.499588708296287903e-02,2.158055486333520026e-02,2.687856342225550255e-02,4.670320687749136834e-02,7.252721431039978184e-02,1.270260623531596911e-01,2.362962274502810600e-01,4.429589270276688140e-01,7.294651384492012447e-01,5.538084032475907303e-01,3.392844681132534124e-01,2.167844187861429073e-01,1.286659221452062796e-01,8.824463970186327555e-02,6.107342437825795389e-02,4.593121134462022082e-02,3.369533443473286122e-02,2.002647235271859047e-02,1.042950827741732575e-02,3.204033747537490470e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.206955225135711421e-03,8.309402403594224468e-03,1.563950332419603365e-02,1.063744245597735179e-02,1.295375434688751659e-02,1.562777516272309541e-02,1.742804794882287650e-02,2.508067330993117919e-02,3.123795808323673318e-02,5.427793129687231988e-02,8.429029650618426184e-02,1.476282325409208063e-01,2.746207649701630227e-01,5.148017837749718772e-01,8.477760161538596684e-01,6.436297734747309374e-01,3.943125168824852533e-01,2.519443647621892324e-01,1.495340587802769794e-01,1.025569080003240485e-01,7.097883323437147174e-02,5.338072694419074282e-02,3.916033115822312866e-02,2.327453644309490297e-02,1.212105488230716052e-02,3.723691267665722379e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.626834563434572348e-03,1.109945042830494041e-02,2.089077931707076022e-02,1.420917648337696911e-02,1.730323641222694664e-02,2.087511319084876804e-02,2.327986356592964129e-02,3.350201092580114282e-02,4.172672719236450445e-02,7.250283215553317284e-02,1.125924491576958536e-01,1.971973638197438150e-01,3.668301785518339186e-01,6.876567774526911592e-01,1.132433767022210436e+00,8.597413409385270544e-01,5.267108297107128134e-01,3.365397235015480937e-01,1.997431093308226768e-01,1.369924407485002826e-01,9.481139589569713422e-02,7.130437349954835136e-02,5.230919545534249565e-02,3.108942748760925787e-02,1.619094145046316366e-02,4.973995075493042525e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.172721420784866332e-02,1.352112492475307862e-02,2.544872277651126849e-02,1.730933000247147913e-02,2.107845092362704842e-02,2.542963861994847197e-02,2.835905665234029344e-02,4.081146880957579881e-02,5.083065100505276823e-02,8.832147657269902308e-02,1.371578332169376413e-01,2.402218207344100909e-01,4.468650679965499584e-01,8.376895102464003706e-01,1.379507799221225017e+00,1.047319428010619946e+00,6.416284277983386186e-01,4.099658512823511347e-01,2.433229961758667792e-01,1.668814070635190883e-01,1.154973155181447803e-01,8.686153859564391122e-02,6.372199876323286771e-02,3.787250869890260163e-02,1.972347580766735040e-02,6.059219708693162551e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.443634474830357735e-02,1.664467087741752435e-02,3.132769035290934589e-02,2.130799786283371633e-02,2.594783201708911191e-02,3.130419752174856685e-02,3.491034710492937204e-02,5.023941943734282212e-02,6.257315579675598594e-02,1.087248226121218103e-01,1.688429775525753795e-01,2.957160122364055344e-01,5.500963880454059485e-01,1.031206077387162079e+00,1.698191046873060994e+00,1.289263081272824296e+00,7.898524764568157774e-01,5.046729989960243579e-01,2.995335973000329832e-01,2.054330620855011891e-01,1.421786141850823193e-01,1.069276210283217343e-01,7.844256324586745821e-02,4.662152343858164127e-02,2.427984100467326864e-02,7.458973893549847647e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.033480063540704652e-02,2.344541293764991832e-02,4.412767558554152314e-02,3.001409955462028267e-02,3.654969455135402556e-02,4.409458396530492597e-02,4.917414767162712336e-02,7.076642987602592416e-02,8.813953050025488678e-02,1.531480184551077262e-01,2.378294746406350857e-01,4.165407697285372635e-01,7.748568336507295484e-01,1.452540124476606298e+00,2.392044314614669265e+00,1.816035026965829191e+00,1.112573363975621676e+00,7.108741859232119431e-01,4.219181580169885648e-01,2.893696731591811622e-01,2.002704856720639026e-01,1.506165095070059190e-01,1.104929199700960818e-01,6.567032035958539349e-02,3.420018951455355838e-02,1.050658942512893747e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.930915002517633233e-02,3.379256760429198703e-02,6.360252491224188676e-02,4.326021004529685687e-02,5.268015655460901725e-02,6.355482898054916341e-02,7.087615449538167689e-02,1.019977499248813230e-01,1.270381140635592487e-01,2.207367718739072227e-01,3.427906610755772077e-01,6.003725401821107255e-01,1.116824088550881111e+00,2.093589073686089819e+00,3.447724270374097788e+00,2.617505035364769306e+00,1.603584919440931733e+00,1.024604004623006936e+00,6.081231290821773605e-01,4.170770746869886247e-01,2.886557786043401630e-01,2.170880330994143514e-01,1.592567159219913653e-01,9.465257644420244088e-02,4.929374540442590935e-02,1.514345831243853364e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.142079747888217423e-02,5.928663143008625069e-02,1.115860592971348736e-01,7.589692972066090781e-02,9.242354892664825239e-02,1.115023802125476027e-01,1.243471196966947634e-01,1.789477223898934544e-01,2.228792417982142227e-01,3.872668034699213169e-01,6.014015809287650560e-01,1.053310477242358489e+00,1.959387605153402045e+00,3.673051578416262508e+00,6.048784468933664726e+00,4.592224483065213470e+00,2.813374502908862596e+00,1.797594095103900003e+00,1.066908328487790492e+00,7.317317551734504599e-01,5.064258199222048118e-01,3.808653534989946410e-01,2.794044634369202695e-01,1.660611433634526513e-01,8.648233392095150407e-02,2.656810935646067295e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.270242656567427575e-02,1.068831069516358312e-01,2.011695456880823740e-01,1.368284798943312786e-01,1.666229945350483632e-01,2.010186873861041223e-01,2.241754367397753578e-01,3.226104787806256535e-01,4.018110873192406451e-01,6.981722215556395161e-01,1.084218616318146200e+00,1.898928876152033540e+00,3.532422569973223681e+00,6.621849736187125579e+00,1.090486778765345477e+01,8.278952754267921321e+00,5.072006970812909188e+00,3.240738043098152055e+00,1.923443350223509318e+00,1.319180421649371437e+00,9.129944435727594954e-01,6.866315614542984891e-01,5.037158703055920617e-01,2.993783002759651257e-01,1.559120550945879979e-01,4.789751087811484898e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.650832862110729049e-01,1.903360590407568997e-01,3.582401337062093849e-01,2.436623931545046362e-01,2.967200807487875847e-01,3.579714871867447079e-01,3.992087279245797315e-01,5.745005818753121662e-01,7.155400045942921228e-01,1.243296092082742277e+00,1.930762535392970713e+00,3.381588063762212215e+00,6.290492576526244051e+00,1.179210464864432240e+01,1.941924798276730257e+01,1.474305234170458512e+01,9.032164630923480431e+00,5.771064531141199438e+00,3.425243123175229165e+00,2.349179489459278791e+00,1.625848735800509148e+00,1.222744633343690879e+00,8.970107284927131275e-01,5.331290178777445821e-01,2.776461778667921321e-01,8.529526993004984958e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.775563790414131704e-01,3.200141489842818765e-01,6.023131512639942065e-01,4.096723121083185593e-01,4.988787968287076158e-01,6.018614728603468578e-01,6.711941078202440236e-01,9.659142662002637714e-01,1.203045428115222082e+00,2.090367652080813876e+00,3.246212687014868425e+00,5.685501905913405984e+00,1.057627566060896740e+01,1.982619768890693024e+01,3.264979924686423374e+01,2.478765911377333353e+01,1.518587960903393252e+01,9.702955467156447966e+00,5.758899646506130843e+00,3.949701800695911480e+00,2.733557698874910624e+00,2.055814254201776770e+00,1.508154189779134846e+00,8.963557920385425426e-01,4.668096301697323147e-01,1.434078931580938798e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
