X(mm),Y(mm),Velocity(mm/s)
-3.5220,-15.5975,0.100000
0.5031,-15.5975,0.100000
4.5283,-15.5975,0.100000
8.5535,-15.5975,0.100000
12.5786,-15.5975,0.100000
16.6038,-15.5975,0.100000
20.6289,-15.5975,0.100000
24.6541,-15.5975,0.100000
28.6792,-15.5975,0.100000
32.7044,-15.5975,0.100000
36.7296,-15.5975,0.100000
40.7547,-15.5975,0.100000
44.7799,-15.5975,0.100000
48.8050,-15.5975,0.100000
52.8302,-15.5975,0.100000
56.8553,-15.5975,0.100000
60.8805,-15.5975,77.800000
64.9057,-15.5975,55.600000
68.9308,-15.5975,37.915557
72.9560,-15.5975,90.844441
76.9811,-15.5975,100.000000
-80.0000,-19.6226,100.000000
-75.9748,-19.6226,100.000000
-71.9497,-19.6226,93.234469
-67.9245,-19.6226,16.009935
-63.8994,-19.6226,0.100000
-59.8742,-19.6226,0.100000
-55.8491,-19.6226,0.100000
-51.8239,-19.6226,0.100000
-47.7987,-19.6226,0.100000
-43.7736,-19.6226,0.100000
-39.7484,-19.6226,0.100000
-35.7233,-18.9226,100.000000
-35.7233,-19.6226,0.100000
-31.6981,-19.6226,0.100000
-27.6730,-19.6226,0.100000
-23.6478,-19.6226,0.100000
-19.6226,-19.6226,0.100000
-15.5975,-19.6226,0.100000
-11.5723,-19.6226,0.100000
-7.5472,-19.6226,0.100000
-3.5220,-19.6226,0.100000
0.5031,-19.6226,0.100000
4.5283,-19.6226,0.100000
8.5535,-19.6226,0.100000
12.5786,-19.6226,0.100000
16.6038,-19.6226,0.100000
20.6289,-19.6226,0.100000
24.6541,-19.6226,0.100000
28.6792,-19.6226,0.100000
32.7044,-19.6226,0.100000
36.7296,-19.6226,0.100000
40.7547,-19.6226,0.100000
44.7799,-19.6226,0.100000
48.8050,-19.6226,0.100000
52.8302,-19.6226,0.100000
56.8553,-19.6226,0.100000
60.8805,-19.6226,77.800000
64.9057,-19.6226,66.700000
68.9308,-19.6226,74.149720
72.9560,-19.6226,100.000000
76.9811,-19.6226,100.000000
-80.0000,-23.6478,100.000000
-75.9748,-23.6478,100.000000
-71.9497,-23.6478,100.000000
-67.9245,-23.6478,38.621144
-63.8994,-23.6478,0.100000
-59.8742,-23.6478,0.100000
-55.8491,-23.6478,0.100000
-51.8239,-23.6478,0.100000
-47.7987,-23.6478,0.100000
-43.7736,-23.6478,0.100000
-39.7484,-23.6478,0.100000
-35.7233,-23.6478,0.100000
-31.6981,-23.6478,0.100000
-27.6730,-23.6478,0.100000
-23.6478,-23.6478,0.100000
-19.6226,-23.6478,0.100000
-15.5975,-23.6478,0.100000
-11.5723,-23.6478,0.100000
-7.5472,-23.6478,0.100000
-3.5220,-23.6478,0.100000
0.5031,-23.6478,0.100000
4.5283,-22.9478,100.000000
4.5283,-23.6478,0.100000
8.5535,-23.6478,0.100000
12.5786,-23.6478,0.100000
16.6038,-23.6478,0.100000
20.6289,-23.6478,0.100000
24.6541,-23.6478,0.100000
28.6792,-23.6478,0.100000
32.7044,-23.6478,0.100000
36.7296,-23.6478,0.100000
40.7547,-23.6478,0.100000
44.7799,-23.6478,0.100000
48.8050,-23.6478,0.100000
52.8302,-23.6478,0.100000
56.8553,-23.6478,0.100000
60.8805,-23.6478,88.900000
64.9057,-23.6478,34.282825
68.9308,-23.6478,73.878868
72.9560,-23.6478,100.000000
76.9811,-23.6478,100.000000
-80.0000,-27.6730,100.000000
-75.9748,-27.6730,100.000000
-71.9497,-27.6730,100.000000
-67.9245,-27.6730,74.629823
-63.8994,-27.6730,36.770410
-59.8742,-27.6730,0.100000
-55.8491,-27.6730,0.100000
-51.8239,-27.6730,0.100000
-47.7987,-27.6730,0.100000
-43.7736,-27.6730,0.100000
-39.7484,-27.6730,0.100000
-35.7233,-27.6730,0.100000
-31.6981,-27.6730,0.100000
-27.6730,-27.6730,0.100000
-23.6478,-27.6730,0.100000
-19.6226,-27.6730,0.100000
-15.5975,-27.6730,0.100000
-11.5723,-27.6730,0.100000
-7.5472,-27.6730,0.100000
-3.5220,-27.6730,0.100000
0.5031,-27.6730,0.100000
4.5283,-27.6730,0.100000
8.5535,-27.6730,0.100000
12.5786,-27.6730,0.100000
16.6038,-27.6730,0.100000
20.6289,-27.6730,0.100000
24.6541,-27.6730,0.100000
28.6792,-27.6730,0.100000
32.7044,-27.6730,0.100000
36.7296,-27.6730,0.100000
40.7547,-27.6730,0.100000
44.7799,-26.9730,100.000000
44.7799,-27.6730,0.100000
48.8050,-27.6730,0.100000
52.8302,-27.6730,0.100000
56.8553,-27.6730,0.100000
60.8805,-27.6730,33.402627
64.9057,-27.6730,47.068442
68.9308,-27.6730,86.584437
72.9560,-27.6730,100.000000
76.9811,-27.6730,100.000000
-80.0000,-31.6981,100.000000
-75.9748,-31.6981,100.000000
-71.9497,-31.6981,100.000000
-67.9245,-31.6981,100.000000
-63.8994,-31.6981,26.797506
-59.8742,-31.6981,44.500000
-55.8491,-31.6981,0.100000
-51.8239,-31.6981,0.100000
-47.7987,-31.6981,0.100000
-43.7736,-31.6981,0.100000
-39.7484,-31.6981,0.100000
-35.7233,-31.6981,0.100000
-31.6981,-31.6981,0.100000
-27.6730,-31.6981,0.100000
-23.6478,-31.6981,0.100000
-19.6226,-31.6981,0.100000
-15.5975,-31.6981,0.100000
-11.5723,-31.6981,0.100000
-7.5472,-31.6981,0.100000
-3.5220,-31.6981,0.100000
0.5031,-31.6981,0.100000
4.5283,-31.6981,0.100000
8.5535,-31.6981,0.100000
12.5786,-31.6981,0.100000
16.6038,-31.6981,0.100000
20.6289,-31.6981,0.100000
24.6541,-31.6981,0.100000
28.6792,-31.6981,0.100000
32.7044,-31.6981,0.100000
36.7296,-31.6981,0.100000
40.7547,-31.6981,0.100000
44.7799,-31.6981,0.100000
48.8050,-31.6981,11.200000
52.8302,-31.6981,0.100000
56.8553,-31.6981,11.200000
60.8805,-31.6981,100.000000
64.9057,-31.6981,62.073068
68.9308,-31.6981,100.000000
72.9560,-31.6981,100.000000
76.9811,-31.6981,100.000000
-80.0000,-35.7233,100.000000
-75.9748,-35.0233,100.000000
-75.9748,-35.7233,100.000000
-71.9497,-35.7233,100.000000
-67.9245,-35.7233,100.000000
-63.8994,-35.7233,72.046298
-59.8742,-35.7233,13.227548
-55.8491,-35.7233,44.500000
-51.8239,-35.7233,0.100000
-47.7987,-35.7233,0.100000
-43.7736,-35.7233,0.100000
-39.7484,-35.7233,0.100000
-35.7233,-35.7233,0.100000
-31.6981,-35.7233,0.100000
-27.6730,-35.7233,0.100000
-23.6478,-35.7233,0.100000
-19.6226,-35.7233,0.100000
-15.5975,-35.7233,0.100000
-11.5723,-35.7233,0.100000
-7.5472,-35.7233,0.100000
-3.5220,-35.7233,0.100000
0.5031,-35.7233,0.100000
4.5283,-35.7233,0.100000
8.5535,-35.7233,0.100000
12.5786,-35.7233,0.100000
16.6038,-35.7233,0.100000
20.6289,-35.7233,0.100000
24.6541,-35.7233,0.100000
28.6792,-35.7233,0.100000
32.7044,-35.7233,0.100000
36.7296,-35.7233,0.100000
40.7547,-35.7233,0.100000
44.7799,-35.7233,0.100000
48.8050,-35.7233,88.920663
52.8302,-35.7233,66.700000
56.8553,-35.7233,100.000000
60.8805,-35.7233,85.398365
64.9057,-35.7233,84.990669
68.9308,-35.7233,100.000000
72.9560,-35.7233,100.000000
76.9811,-35.7233,100.000000
-80.0000,-39.7484,100.000000
-75.9748,-39.7484,100.000000
-71.9497,-39.7484,100.000000
-67.9245,-39.7484,100.000000
-63.8994,-39.7484,95.424160
-59.8742,-39.7484,89.949148
-55.8491,-39.7484,22.300000
-51.8239,-39.7484,0.100000
-47.7987,-39.7484,0.100000
-43.7736,-39.7484,0.100000
-39.7484,-39.7484,0.100000
-35.7233,-39.0484,100.000000
-35.7233,-39.7484,0.100000
-31.6981,-39.7484,0.100000
-27.6730,-39.7484,0.100000
-23.6478,-39.7484,0.100000
-19.6226,-39.7484,0.100000
-15.5975,-39.7484,0.100000
-11.5723,-39.7484,0.100000
-7.5472,-39.7484,0.100000
-3.5220,-39.7484,0.100000
0.5031,-39.7484,0.100000
4.5283,-39.7484,0.100000
8.5535,-39.7484,0.100000
12.5786,-39.7484,0.100000
16.6038,-39.7484,0.100000
20.6289,-39.7484,0.100000
24.6541,-39.7484,0.100000
28.6792,-39.7484,0.100000
32.7044,-39.7484,0.100000
36.7296,-39.7484,0.100000
40.7547,-39.7484,0.100000
44.7799,-39.7484,0.100000
48.8050,-39.7484,100.000000
52.8302,-39.7484,55.600000
56.8553,-39.7484,11.641886
60.8805,-39.7484,61.242952
64.9057,-39.7484,100.000000
68.9308,-39.7484,100.000000
72.9560,-39.7484,100.000000
76.9811,-39.7484,100.000000
-75.9748,-43.7736,100.000000
-71.9497,-43.7736,100.000000
-67.9245,-43.7736,100.000000
-63.8994,-43.7736,100.000000
-59.8742,-43.7736,93.667833
-55.8491,-43.7736,20.370784
-51.8239,-43.7736,11.200000
-47.7987,-43.7736,0.100000
-43.7736,-43.7736,0.100000
-39.7484,-43.7736,0.100000
-35.7233,-43.7736,0.100000
-31.6981,-43.7736,0.100000
-27.6730,-43.7736,0.100000
-23.6478,-43.7736,0.100000
-19.6226,-43.7736,0.100000
-15.5975,-43.7736,0.100000
-11.5723,-43.7736,0.100000
-7.5472,-43.7736,0.100000
-3.5220,-43.7736,0.100000
0.5031,-43.7736,0.100000
4.5283,-43.7736,0.100000
8.5535,-43.0736,100.000000
8.5535,-43.7736,0.100000
12.5786,-43.7736,0.100000
16.6038,-43.7736,0.100000
20.6289,-43.7736,0.100000
24.6541,-43.7736,0.100000
28.6792,-43.7736,0.100000
32.7044,-43.7736,0.100000
36.7296,-43.7736,0.100000
40.7547,-43.7736,0.100000
44.7799,-43.7736,0.100000
48.8050,-43.7736,88.900000
52.8302,-43.7736,33.457131
56.8553,-43.7736,70.690903
60.8805,-43.7736,96.846795
64.9057,-43.7736,100.000000
68.9308,-43.7736,100.000000
72.9560,-43.7736,100.000000
76.9811,-43.7736,100.000000
-75.9748,-47.7987,100.000000
-71.9497,-47.7987,100.000000
-67.9245,-47.7987,100.000000
-63.8994,-47.7987,100.000000
-59.8742,-47.7987,100.000000
-55.8491,-47.7987,80.277645
-51.8239,-47.7987,24.270544
-47.7987,-47.7987,0.100000
-43.7736,-47.7987,0.100000
-39.7484,-47.7987,0.100000
-35.7233,-47.7987,0.100000
-31.6981,-47.7987,0.100000
-27.6730,-47.7987,0.100000
-23.6478,-47.7987,0.100000
-19.6226,-47.7987,0.100000
-15.5975,-47.7987,0.100000
-11.5723,-47.7987,0.100000
-7.5472,-47.7987,0.100000
-3.5220,-47.7987,0.100000
0.5031,-47.7987,0.100000
4.5283,-47.7987,0.100000
8.5535,-47.7987,0.100000
12.5786,-47.7987,0.100000
16.6038,-47.7987,0.100000
20.6289,-47.7987,0.100000
24.6541,-47.7987,0.100000
28.6792,-47.7987,0.100000
32.7044,-47.7987,0.100000
36.7296,-47.7987,0.100000
40.7547,-47.7987,0.100000
44.7799,-47.7987,0.100000
48.8050,-47.7987,55.600000
52.8302,-47.0987,100.000000
52.8302,-47.7987,54.684030
56.8553,-47.7987,88.913205
60.8805,-47.7987,100.000000
64.9057,-47.7987,100.000000
68.9308,-47.7987,100.000000
72.9560,-47.7987,100.000000
-71.9497,-51.8239,100.000000
-67.9245,-51.8239,100.000000
-63.8994,-51.8239,100.000000
-59.8742,-51.8239,100.000000
-55.8491,-51.8239,100.000000
-51.8239,-51.8239,70.981844
-47.7987,-51.8239,20.000836
-43.7736,-51.8239,55.600000
-39.7484,-51.8239,0.100000
-35.7233,-51.8239,0.100000
-31.6981,-51.8239,0.100000
-27.6730,-51.8239,0.100000
-23.6478,-51.8239,0.100000
-19.6226,-51.8239,0.100000
-15.5975,-51.8239,0.100000
-11.5723,-51.8239,0.100000
-7.5472,-51.8239,0.100000
-3.5220,-51.8239,0.100000
0.5031,-51.8239,0.100000
4.5283,-51.8239,0.100000
8.5535,-51.8239,0.100000
12.5786,-51.8239,0.100000
16.6038,-51.8239,0.100000
20.6289,-51.8239,0.100000
24.6541,-51.8239,0.100000
28.6792,-51.8239,0.100000
32.7044,-51.8239,0.100000
36.7296,-51.8239,11.200000
40.7547,-51.8239,0.100000
44.7799,-51.8239,66.700000
48.8050,-51.8239,55.610843
52.8302,-51.8239,87.070572
56.8553,-51.8239,100.000000
60.8805,-51.8239,100.000000
64.9057,-51.8239,100.000000
68.9308,-51.8239,100.000000
72.9560,-51.8239,100.000000
-67.9245,-55.8491,100.000000
-63.8994,-55.8491,100.000000
-59.8742,-55.8491,100.000000
-55.8491,-55.8491,100.000000
-51.8239,-55.8491,100.000000
-47.7987,-55.8491,88.638578
-43.7736,-55.8491,20.370784
-39.7484,-55.1491,100.000000
-39.7484,-55.8491,0.100000
-35.7233,-55.8491,0.100000
-31.6981,-55.8491,0.100000
-27.6730,-55.8491,0.100000
-23.6478,-55.8491,0.100000
-19.6226,-55.8491,0.100000
-15.5975,-55.8491,0.100000
-11.5723,-55.8491,0.100000
-7.5472,-55.8491,0.100000
-3.5220,-55.8491,0.100000
0.5031,-55.8491,0.100000
4.5283,-55.8491,0.100000
8.5535,-55.8491,0.100000
12.5786,-55.8491,0.100000
16.6038,-55.8491,0.100000
20.6289,-55.8491,0.100000
24.6541,-55.8491,0.100000
28.6792,-55.8491,0.100000
32.7044,-55.8491,0.100000
36.7296,-55.8491,55.600000
40.7547,-55.8491,88.900000
44.7799,-55.8491,42.576591
48.8050,-55.8491,95.003266
52.8302,-55.8491,100.000000
56.8553,-55.8491,100.000000
60.8805,-55.8491,100.000000
64.9057,-55.8491,100.000000
68.9308,-55.8491,100.000000
-63.8994,-59.8742,100.000000
-59.8742,-59.8742,100.000000
-55.8491,-59.8742,100.000000
-51.8239,-59.8742,100.000000
-47.7987,-59.8742,100.000000
-43.7736,-59.8742,95.034164
-39.7484,-59.8742,41.352988
-35.7233,-59.8742,4.574017
-31.6981,-59.8742,77.800000
-27.6730,-59.8742,22.300000
-23.6478,-59.8742,0.100000
-19.6226,-59.8742,33.400000
-15.5975,-59.8742,0.100000
-11.5723,-59.8742,0.100000
-7.5472,-59.8742,11.200000
-3.5220,-59.8742,22.300000
0.5031,-59.8742,0.100000
4.5283,-59.8742,11.200000
8.5535,-59.8742,44.500000
12.5786,-59.8742,0.100000
16.6038,-59.8742,0.100000
20.6289,-59.8742,55.600000
24.6541,-59.1742,100.000000
24.6541,-59.8742,0.100000
28.6792,-59.8742,0.100000
32.7044,-59.8742,44.500000
36.7296,-59.8742,54.118113
40.7547,-59.8742,51.316086
44.7799,-59.8742,100.000000
48.8050,-59.8742,100.000000
52.8302,-59.8742,100.000000
56.8553,-59.8742,100.000000
60.8805,-59.8742,100.000000
64.9057,-59.8742,100.000000
-59.8742,-63.8994,100.000000
-55.8491,-63.8994,100.000000
-51.8239,-63.8994,100.000000
-47.7987,-63.8994,100.000000
-43.7736,-63.8994,100.000000
-39.7484,-63.8994,100.000000
-35.7233,-63.8994,82.244194
-31.6981,-63.8994,60.496427
-27.6730,-63.8994,3.937466
-23.6478,-63.8994,66.700000
-19.6226,-63.8994,100.000000
-15.5975,-63.8994,88.900000
-11.5723,-63.8994,77.800000
-7.5472,-63.8994,100.000000
-3.5220,-63.8994,100.000000
0.5031,-63.8994,66.700000
4.5283,-63.8994,100.000000
8.5535,-63.8994,100.000000
12.5786,-63.8994,66.700000
16.6038,-63.8994,100.000000
20.6289,-63.8994,100.000000
24.6541,-63.8994,77.800000
28.6792,-63.8994,63.033702
32.7044,-63.8994,50.085948
36.7296,-63.8994,89.262130
40.7547,-63.8994,100.000000
44.7799,-63.8994,100.000000
48.8050,-63.8994,100.000000
52.8302,-63.8994,100.000000
56.8553,-63.8994,100.000000
60.8805,-63.8994,100.000000
-55.8491,-67.9245,100.000000
-51.8239,-67.9245,100.000000
-47.7987,-67.9245,100.000000
-43.7736,-67.9245,100.000000
-39.7484,-67.9245,100.000000
-35.7233,-67.9245,100.000000
-31.6981,-67.9245,95.608795
-27.6730,-67.9245,88.727940
-23.6478,-67.2245,100.000000
-23.6478,-67.9245,81.393131
-19.6226,-67.9245,22.777727
-15.5975,-67.9245,15.715557
-11.5723,-67.9245,44.653409
-7.5472,-67.9245,44.500000
-3.5220,-67.9245,33.400000
0.5031,-67.9245,33.400000
4.5283,-67.9245,22.300000
8.5535,-67.9245,33.400000
12.5786,-67.9245,45.069927
16.6038,-67.9245,61.639602
20.6289,-67.9245,31.564115
24.6541,-67.9245,57.269542
28.6792,-67.9245,94.259935
32.7044,-67.9245,99.903949
36.7296,-67.9245,100.000000
40.7547,-67.9245,100.000000
44.7799,-67.9245,100.000000
48.8050,-67.9245,100.000000
52.8302,-67.9245,100.000000
56.8553,-67.9245,100.000000
-51.8239,-71.9497,100.000000
-47.7987,-71.9497,100.000000
-43.7736,-71.9497,100.000000
-39.7484,-71.9497,100.000000
-35.7233,-71.9497,100.000000
-31.6981,-71.9497,100.000000
-27.6730,-71.9497,100.000000
-23.6478,-71.9497,98.334365
-19.6226,-71.9497,91.639738
-15.5975,-71.9497,91.760555
-11.5723,-71.9497,95.339056
-7.5472,-71.9497,75.680277
-3.5220,-71.9497,73.596486
0.5031,-71.9497,59.522240
4.5283,-71.9497,67.395597
8.5535,-71.9497,76.435759
12.5786,-71.9497,80.382535
16.6038,-71.9497,99.122352
20.6289,-71.9497,98.725926
24.6541,-71.9497,99.513611
28.6792,-71.9497,100.000000
32.7044,-71.9497,100.000000
36.7296,-71.9497,100.000000
40.7547,-71.9497,100.000000
44.7799,-71.9497,100.000000
48.8050,-71.9497,100.000000
52.8302,-71.9497,100.000000
-47.7987,-75.9748,100.000000
-43.7736,-75.9748,100.000000
-39.7484,-75.2748,100.000000
-39.7484,-75.9748,100.000000
-35.7233,-75.9748,100.000000
-31.6981,-75.9748,100.000000
-27.6730,-75.9748,100.000000
-23.6478,-75.9748,100.000000
-19.6226,-75.9748,100.000000
-15.5975,-75.9748,100.000000
-11.5723,-75.9748,100.000000
-7.5472,-75.9748,100.000000
-3.5220,-75.9748,100.000000
0.5031,-75.9748,99.867874
4.5283,-75.9748,100.000000
8.5535,-75.9748,100.000000
12.5786,-75.9748,100.000000
16.6038,-75.9748,100.000000
20.6289,-75.9748,100.000000
24.6541,-75.9748,100.000000
28.6792,-75.9748,100.000000
32.7044,-75.9748,100.000000
36.7296,-75.9748,100.000000
40.7547,-75.9748,100.000000
44.7799,-75.9748,100.000000
-39.7484,-80.0000,100.000000
-35.7233,-80.0000,100.000000
-31.6981,-80.0000,100.000000
-27.6730,-80.0000,100.000000
-23.6478,-80.0000,100.000000
-19.6226,-80.0000,100.000000
-15.5975,-80.0000,100.000000
-11.5723,-80.0000,100.000000
-7.5472,-80.0000,100.000000
-3.5220,-80.0000,100.000000
0.5031,-80.0000,100.000000
4.5283,-80.0000,100.000000
8.5535,-80.0000,100.000000
12.5786,-80.0000,100.000000
16.6038,-80.0000,100.000000
20.6289,-80.0000,100.000000
24.6541,-80.0000,100.000000
28.6792,-80.0000,100.000000
32.7044,-80.0000,100.000000
36.7296,-80.0000,100.000000
40.7547,-80.0000,100.000000
